utterance_id,text,emotion,valence,arousal,dominance
Ses02M_impro06_M001,": yeah, I mean, you know, it was a -",sad,-0.75,-0.25,-0.25
Ses02M_impro06_M002,": I guess we saw it coming and she lasted a lot - a lot longer than, uh, they expected but you know, I mean when it actually happens it's just a lot harder.",sad,-0.75,-0.25,0.25
Ses02M_impro06_M003,": I mean at least she was home, she wasn't in the hospital anymore,",sad,-0.75,-0.5,0.25
Ses02M_impro06_M004,": She was with- yeah  She was with Gary, and he said that she was just sitting there and went to sleep, closed her eyes, and that was it.",sad,-0.75,-0.75,0.5
Ses02M_impro06_M005,": Yes. I mean, it's not as rough on me as it is on him but",sad,-0.75,-0.25,0.25
Ses02M_impro06_M006,": God, it's you know, we've spent so much time with them it's just really surreal, really weird that we're not going to be able to see her anymore and go",sad,-0.75,-0.5,0.25
Ses02M_impro06_M007,": out to- out to dinner you know and do the troops to California, I mean.",sad,-0.5,-0.5,0.25
Ses02M_impro06_M008,": It's just that- I don't know, it's sort it's sort- of a weird thing you know",sad,-0.75,-0.25,0.25
Ses02M_impro06_M009,": not being able to see anyone again, who knows where they really went, you know. I mean, I guess we can just hope that wherever they are now if it's anywhere that it's better I mean.",sad,-0.5,0.0,0.5
Ses02M_impro06_M010,: She was [garbage],sad,-0.25,-0.5,-0.25
Ses02M_impro06_M011,": Yes, I mean she cared about all of us. She was great",sad,-0.25,-0.5,0.25
Ses02M_impro06_M012,: so loving everybody you know.,sad,0.0,-0.5,0.25
Ses02M_impro06_M013,": Gosh, I just hate I just hate to see her go.",sad,-0.5,-0.75,0.0
Ses02M_impro06_M014,: We were all going take a trip to Europe you know.,sad,0.0,-0.25,0.0
Ses02M_impro06_M015,: Yes.  [BREATHING] God.,sad,-0.5,-0.75,0.0
Ses02M_impro06_M016,": I just -- I just don't get it, like there is just nothing you can do about it you know, it's like just out of your control and it",sad,-1.0,0.25,0.75
Ses02M_impro06_M017,": just makes it that much harder to deal 'cause as much as you want to, you know, make her better, see her not in any pain, it's like, just I don't know, just has a mind of its own.",sad,-0.75,0.0,0.75
Ses02M_impro06_M018,: Then she's gone.,sad,-0.75,-0.25,0.25
Ses02M_impro06_M019,": Well, you know I appreciate you coming over and talking to me, I mean it definitely helps",sad,-0.5,-0.5,0.5
Ses02M_impro06_M020,: to talk to somebody but,sad,-0.25,-0.25,-0.25
Ses02M_impro06_M021,": It's just going to take a while, I think.",sad,-0.5,-0.5,0.0
Ses02M_impro06_M022,: Ah.,sad,-0.25,0.0,0.0
Ses02M_impro06_M023,: Thank you.,sad,-0.25,-0.25,-0.25
Ses02M_impro07_F000,": Oh, yeah? Have you gotten letters yet?",happy,0.25,0.25,0.0
Ses02M_impro07_F001,": Um, I don't know, where?",happy,0.5,0.0,-0.25
Ses02M_impro07_F003,": Oh my Gosh, that's so cool.",happy,0.75,0.5,0.25
Ses02M_impro07_F004,": [LAUGHTER] It's gotta be it, like-",happy,0.75,0.75,0.5
Ses02M_impro07_F005,": Oh my Gosh, that's so cool.",happy,0.75,0.5,0.25
Ses02M_impro07_F006,: big packet is gotta be the real thing. yeah,happy,1.0,0.75,0.5
Ses02M_impro07_F007,": Oh my Gosh. I thought there was like, maybe going to be some, like I don't know if you are going to get in or not, so I'm really glad that you did.",happy,0.5,0.25,0.5
Ses02M_impro07_F008,: That's so cool.,happy,0.5,0.0,0.0
Ses02M_impro07_F009,": Yeah, totally.",happy,0.0,0.25,0.0
Ses02M_impro07_F010,: So you're going to be right here in Los Angeles; that is so cool.,happy,0.75,0.5,0.5
Ses02M_impro07_F011,: So can we hang out?,happy,0.5,0.0,0.0
Ses02M_impro07_F012,: Yay.,happy,0.75,0.25,0.0
Ses02M_impro07_F013,": Oh, yay. Thank you. [LAUGHTER].",happy,0.75,0.75,0.25
Ses02M_impro07_F014,: No but that's an awesome school. That's so cool.,happy,0.5,0.75,0.25
Ses02M_impro07_F015,": Oh, totally totally.",happy,0.25,-0.25,0.0
Ses02M_impro07_F016,: you get to like be a part of that.,happy,0.25,0.0,0.0
Ses02M_impro07_F017,": Like you get to be a part of that. Like the, like the- Like a cult.",happy,0.25,0.0,0.25
Ses02M_impro07_F018,": [LAUGHTER] like a- like a- [LAUGHTER] No, but I mean like everywhere you go people know who you are.",happy,0.75,0.75,0.5
Ses02M_impro07_F019,: So you know what you are going to do there?,happy,0.25,-0.25,0.25
Ses02M_impro07_F020,": Okay. They have a lot of good schools, right?",happy,0.5,0.0,0.0
Ses02M_impro07_F021,": Yes, it's intimate.",happy,0.25,-0.25,0.0
Ses02M_impro07_F022,: I know. It's so cool.,happy,0.75,0.75,0.25
Ses02M_impro07_F023,": Fair for you, Wow, oh my Gosh.",happy,0.25,0.25,0.0
Ses02M_impro07_F024,: I will do the best I can.,happy,0.5,0.25,0.0
Ses02M_impro07_F025,": Well, there are all kinds of awesome secrets so you'll really enjoy it. It's really great. I'm so glad.",happy,0.5,0.25,0.25
Ses02M_impro07_F026,: Yay,happy,0.5,0.0,0.25
Ses02M_impro07_F027,": Okay. Yes, totally come visit",happy,0.25,-0.25,0.25
Ses02M_impro07_F028,": and we'll explore and you going to have such a good time, you're going to fit in so well, it's going to be awesome",happy,0.5,0.0,0.25
Ses02M_impro07_F029,: So Congratulations. That's awesome.,happy,0.5,0.0,0.0
Ses02M_impro07_M002,: U.S.C..,happy,1.0,0.5,0.5
Ses02M_impro07_M006,": but big packet, big packet is nice",happy,0.75,0.75,0.75
Ses02M_impro07_M007,": So it's like, yes, rip it open and there it is big - oh, yes.",happy,0.75,0.5,0.75
Ses02M_impro07_M008,": Yeah. I know, I know.",happy,0.25,0.0,0.25
Ses02M_impro07_M009,: it was you know I wasn't too sure I mean you know it was kind of last minute for like the application,happy,0.0,0.5,0.5
Ses02M_impro07_M010,: and everything like but,happy,0.0,0.0,-0.25
Ses02M_impro07_M011,": it was good, yeah. I mean-",happy,0.25,-0.25,-0.25
Ses02M_impro07_M013,: I'm looking forward to it.,happy,0.25,0.0,0.0
Ses02M_impro07_M014,": Hey, yes, you know that's - that's what I'm coming for.",happy,0.75,0.25,0.5
Ses02M_impro07_M015,: You're half the reason I'm going. [LAUGHTER],happy,0.75,0.5,0.5
Ses02M_impro07_M017,": You know what I mean, I bet the home games, are just like nuts you know.",happy,0.5,0.25,0.25
Ses02M_impro07_M018,: What?,happy,0.25,0.0,0.0
Ses02M_impro07_M019,: [LAUGHTER] I know. I mean part of-,happy,0.75,0.5,0.0
Ses02M_impro07_M020,: Yeah. Right. A cult. I'm looking forward to being in the cult.,happy,0.75,0.5,0.5
Ses02M_impro07_M021,": Right I know, like you, it won't hurt, I mean national champions last year, wow, you know",happy,0.75,0.25,0.75
Ses02M_impro07_M022,: Maybe we'll do it again this year.,happy,0.25,-0.25,-0.25
Ses02M_impro07_M023,": What's that? ahh Well, you know I'm I'm thinking um I'm leaning towards like communications",happy,0.25,0.5,-0.25
Ses02M_impro07_M024,": I-I don't know. Kind of a broad,",happy,0.0,0.25,-0.25
Ses02M_impro07_M025,": yeah, I mean a lot-a lot  of good stuff oh, yeah, I mean it's- it's just a really good school; so really, whatever I pick I can't go wrong. I mean I'm just",happy,0.25,0.25,0.5
Ses02M_impro07_M026,": I'm looking forward to getting there. I mean, God, the campus is cool, you know it's like all just very confined I mean just you know it's a college campus you know it's like",happy,0.5,0.5,0.5
Ses02M_impro07_M029,: I mean you got to - you got to show me the ropes 'cause I've never been there before so I mean you know your way around already and- [LAUGHTER],happy,0.25,0.5,0.5
Ses02M_impro07_M030,": Oh, alright.",happy,0.5,-0.25,0.25
Ses02M_impro07_M031,": I'm-I'm looking forward to that. [BREATHING] man, So yeah, I think I'm going to come out a little early so I mean I'll give you a call and we'll definitely-",happy,0.5,0.5,0.25
Ses02M_impro07_M032,": [LAUGHTER] Thanks, yes, thanks, yes That'll be cool.",happy,0.75,0.0,0.5
Ses02M_impro05_F000,": Hi, can I help you?",neutral,0.25,0.0,-0.25
Ses02M_impro05_F001,": Oh, did you check? Did you make sure as it went around the second time that it-",neutral,0.25,0.0,0.0
Ses02M_impro05_F002,": Okay. Well, um- the f.",neutral,0.0,-0.25,-0.25
Ses02M_impro05_F003,": Actually I'm looking here at the information, the flight that you were on we had some trouble with some of the baggage, it looks like a few peoples' bags didn't make it through. Um, so-",neutral,0.0,0.0,0.0
Ses02M_impro05_F004,": Well, you can fill out this paperwork um- and if for some reason it shows up, we can bring it to you, but-",neutral,0.0,0.0,0.0
Ses02M_impro05_F005,": Well, sometimes it's just late baggage or misplaced baggage and it comes out but it seems to be here and just I'm reading off of this that",neutral,-0.25,0.0,0.0
Ses02M_impro05_F006,: Uh- it didn't make it into the second plane so it looks like there - they don't actually know what happened to it.,neutral,-0.25,0.0,0.25
Ses02M_impro05_F007,": Um, well, sometimes there is just difficulties with loading on to the plane. Uh- There can be a theft or uh- some sort of you know mishap with a cart or something.",neutral,-0.25,0.0,0.25
Ses02M_impro05_F008,": I- I- I understand, but um.",neutral,0.0,-0.25,-0.25
Ses02M_impro05_F009,: Okay,neutral,0.0,-0.25,-0.25
Ses02M_impro05_F010,: Right.,neutral,0.0,-0.25,-0.25
Ses02M_impro05_F011,": I understand that. Um- So I'm going to put down here that you looking for your baggage, but we actually can't, uh this bag is likely not going to show up so what we're going to do-",neutral,-0.5,0.0,0.25
Ses02M_impro05_F012,": Sometimes it gets stolen, sometimes it gets misplaced on another plane and",neutral,-0.25,0.0,0.0
Ses02M_impro05_F013,": they - they, it gets shipped to somewhere else and then it's stuck somewhere and then we have no way of tracking that.",neutral,-0.25,0.0,0.0
Ses02M_impro05_F014,: So we'll- what we'll do,neutral,-0.25,-0.25,-0.25
Ses02M_impro05_F015,: Right. Like I said sometimes a theft and things happen like that but we are willing to reim-reimburse you.,neutral,0.0,0.0,0.25
Ses02M_impro05_F016,": Um, so.",neutral,0.0,-0.25,-0.25
Ses02M_impro05_F017,": We have very tight security but we -uh- there are times when we just can't uh make sure there aren't absolutely no human error, you know",neutral,-0.25,0.0,-0.25
Ses02M_impro05_F018,: I'm sorry there is no guarantee on baggage.,neutral,-0.5,-0.25,0.0
Ses02M_impro05_F019,": I understand, so-",neutral,0.0,-0.25,0.0
Ses02M_impro05_F020,": all right, We've already checked back here for your baggage",neutral,0.0,0.25,0.25
Ses02M_impro05_F021,: and we will continue to look for it and because your paper-,neutral,0.0,0.25,0.0
Ses02M_impro05_F022,": I've already looked, thank you very much and because we've filled out paperwork if it shows up we will send it to you but otherwise what we can do is reimburse you for fifty dollar.",angry,-0.25,0.25,0.0
Ses02M_impro05_F023,": Well, it's- it's just sort of help with the fact uh that you lost some of your possessions and we rather do that than-",neutral,-0.25,0.25,0.0
Ses02M_impro05_F024,: The airline can't afford to give you everything that is in that suitcase. and so-,neutral,-0.25,0.0,0.0
Ses02M_impro05_F025,: Well because lots of people get their baggage lost and we don't want to have false claims or anything like that so we have,neutral,-0.25,0.0,0.25
Ses02M_impro05_F026,": we can give you fifty dollar to sort of make up for it, to compensate, and we can definitely let you know if it shows up but likely, more than likely-",neutral,-0.25,0.0,0.25
Ses02M_impro05_F028,: I don't believe you should sue the airline company but we do have a policy uh- in which we can reimburse you and that's all we can do and I'm sorry I've done everything I can-,angry,-0.25,0.0,0.5
Ses02M_impro05_F029,: There's other people waiting-,angry,0.0,0.0,0.25
Ses02M_impro05_M000,: Hi. Um-,neutral,0.25,0.0,-0.25
Ses02M_impro05_M001,: It seems that uh- my-my bag didn't make it out on the carousel.,neutral,0.0,-0.25,0.0
Ses02M_impro05_M002,": Yes, yes, it's gone around like you know twenty times. It's been about a half hour.",neutral,0.0,0.25,0.0
Ses02M_impro05_M003,: Okay. So what-what do I have to get you know,neutral,0.0,0.25,-0.25
Ses02M_impro05_M006,: I really - I really need that bag.,angry,-0.25,0.25,0.25
Ses02M_impro05_M008,": I mean -- I've been away for a while and- and now I've- I've gifts for- for you know friends and family I mean, I got stuff in the there",angry,-0.25,0.5,0.25
Ses02M_impro05_M010,": Not going to show - well isn't like - wouldn't it just be at the airport, that, like, if it didn't get on the other plane",angry,-0.25,0.5,0.5
Ses02M_impro05_M011,: can they check there?,angry,-0.5,0.5,0.5
Ses02M_impro05_M013,": But we have the tags on. I mean like it wouldn't you know, if it got stuck somewhere it's like well this is nobodies bag I mean maybe you know look on the tag and",angry,-0.5,0.75,0.5
Ses02M_impro05_M014,: see where it came from originally. I mean it seems like-,angry,-0.5,0.25,0.5
Ses02M_impro05_M016,": Theft? Don't you know like all these people that are work - you keep like an eye on them, how can they get away with-",angry,-0.5,0.5,0.5
Ses02M_impro05_M017,: This is unbelievable. I've got,angry,-0.75,0.0,0.25
Ses02M_impro05_M018,: you don't realize the stuff that I've got in that - I really need to get the suitcase okay,angry,-0.5,0.5,0.5
Ses02M_impro05_M019,": so if it's back there or something, if there is something you can do",angry,-0.25,0.5,0.5
Ses02M_impro05_M020,": I need you to tell me because I really need to get the bag, okay?",angry,-0.5,0.5,0.5
Ses02M_impro05_M021,: You've already checked? Can you check again? [garbage],angry,0.0,0.5,0.5
Ses02M_impro05_M023,": Uh huh, yea, lost some of my possessions, yes, so if I lost maybe a shoe that was in the suitcase and like a carry-on",angry,-0.5,0.5,0.5
Ses02M_impro05_M024,": that might be like fifty dollars okay, but this - I- [garbage] I had like thousands of dollars worth of stuff in that suitcase.",angry,-0.75,0.75,1.0
Ses02M_impro05_M025,: The a- what? Talking about a core they can't afford it? I mean-,angry,-0.75,0.5,0.75
Ses02M_impro05_M026,: I mean you're not helping me here. What do I have to do here? Do I need to sue the airline company is that what I should do,angry,-0.5,0.5,0.5
Ses02M_impro05_M027,: because this is ridiculous?,angry,-0.5,0.25,0.25
Ses02M_impro05_M028,: All right. I'm sick- I'm sick of this all right. I'm sick of you and keep your fifty dollar.,angry,-0.5,0.5,0.75
Ses02M_impro04_F000,: So how you feeling?,neutral,0.16664999999999996,-0.16664999999999996,-0.33335000000000004
Ses02M_impro04_F001,": You've been doing a lot of work for it, right?",neutral,0.0,-0.33335000000000004,-0.33335000000000004
Ses02M_impro04_F002,": Right, so the fact you doing the best that you can is -",neutral,0.16664999999999996,-0.5,-0.16664999999999996
Ses02M_impro04_F003,": you know you shouldn't give yourself a hard time for that, it's the best you can.",neutral,0.16664999999999996,-0.33335000000000004,0.0
Ses02M_impro04_F004,": Well, but you care about what you do, right?",neutral,-0.16664999999999996,0.0,-0.33335000000000004
Ses02M_impro04_F005,": I understand that it's so frustrating but I know that you're here because you really want it you know and, and uh",neutral,0.16664999999999996,-0.33335000000000004,-0.16664999999999996
Ses02M_impro04_F006,": Well, I mean you're still here you've tried for this long so I think that says something all in itself.",neutral,0.16664999999999996,-0.33335000000000004,-0.33335000000000004
Ses02M_impro04_F007,: You are persistence. I mean that's important. that's,neutral,0.33335000000000004,-0.33335000000000004,0.0
Ses02M_impro04_F008,": Well, you're talented so keep that in mind, you know, you shouldn't give yourself too hard of a time.",neutral,0.16664999999999996,-0.33335000000000004,0.0
Ses02M_impro04_F009,: I'm sorry.,sad,-0.5,-0.83335,-0.5
Ses02M_impro04_F010,": That's- I mean. There are more factors then just whether you're good or not, you know what I mean like",neutral,0.0,-0.5,0.0
Ses02M_impro04_F011,": and the fact that you know there is always different types of things and what kind of people they want in the office and whether it's male or female or you know what I mean, like things are out of your control.",neutral,0.0,-0.5,0.16664999999999996
Ses02M_impro04_F012,: So you should take that in consideration rather than giving yourself such a hard time.,neutral,0.0,-0.66665,0.33335000000000004
Ses02M_impro04_F014,": You know and the fact you still here and still cooking, like it's good that you're thinking about it, that you're reconsidering.",neutral,0.16664999999999996,-0.33335000000000004,0.16664999999999996
Ses02M_impro04_F015,": But like, just because you're considering why it's been so difficult doesn't mean you should just stop.",neutral,0.0,-0.33335000000000004,0.16664999999999996
Ses02M_impro04_F016,": Maybe you should take a little break from it, but I don't think you should stop.",neutral,0.0,-0.16664999999999996,0.0
